numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,1599,922,29.000000,1,1,1,0
150.000000,1,871,2253,29.000000,1,3,3,1
150.000000,1,907,1653,25.000000,1,1,1,1
150.000000,1,528,2125,33.000000,0,1,-1,1
150.000000,1,509,1080,18.000000,1,1,1,1
150.000000,1,813,1927,31.000000,0,1,-1,1
150.000000,1,843,1688,31.000000,1,1,1,1
150.000000,1,1447,1869,25.000000,1,1,1,1
150.000000,1,836,1814,36.000000,0,1,-1,1
150.000000,1,1428,1234,35.000000,1,2,2,0
150.000000,1,588,1987,28.000000,1,1,1,1
150.000000,1,1349,2286,33.000000,1,3,3,1
150.000000,1,278,2616,30.000000,0,1,-1,1
150.000000,1,1120,2444,18.000000,1,1,1,1
150.000000,1,878,1133,52.000000,1,1,1,1
150.000000,1,1462,1299,31.000000,1,1,1,0
150.000000,1,944,2006,25.000000,1,1,1,1
150.000000,1,490,2190,18.000000,1,1,1,1
150.000000,1,912,2148,56.000000,1,1,1,1
150.000000,1,340,2138,29.000000,1,1,1,1
150.000000,1,1349,2465,34.000000,1,1,1,1
150.000000,1,1146,1213,25.000000,1,1,1,1
150.000000,1,1323,1628,29.000000,0,1,-1,1
150.000000,1,1163,1011,27.000000,1,1,1,0
150.000000,1,1467,2254,33.000000,1,1,1,1
150.000000,1,285,2352,34.000000,0,1,-1,1
150.000000,1,774,621,28.000000,1,1,1,0
150.000000,1,1562,1378,37.000000,1,3,3,0
150.000000,1,1206,2356,34.000000,1,1,1,1
150.000000,1,930,1456,18.000000,1,1,1,1
150.000000,1,1271,1672,27.000000,1,1,1,1
150.000000,1,1164,2641,34.000000,1,2,2,1
150.000000,1,598,1842,55.000000,0,1,-1,1
150.000000,1,1712,2038,18.000000,1,1,1,1
150.000000,1,753,2116,33.000000,0,1,-1,1
150.000000,1,1119,2657,62.000000,1,2,2,1
150.000000,1,1268,2359,29.000000,1,1,1,1
150.000000,1,1211,598,28.000000,1,1,1,0
150.000000,1,68,2697,31.000000,1,1,1,1
150.000000,1,666,1933,26.000000,1,1,1,1
150.000000,1,959,815,18.000000,1,1,1,0
150.000000,1,527,2369,32.000000,0,1,-1,1
150.000000,1,1315,1851,30.000000,1,1,1,1
150.000000,1,554,1864,31.000000,0,1,-1,1
150.000000,1,1160,2321,20.000000,1,1,1,1
150.000000,1,743,1164,29.000000,1,3,3,1
150.000000,1,1268,2652,55.000000,1,3,3,1
150.000000,1,298,2374,31.000000,0,1,-1,1
150.000000,1,1352,2457,32.000000,1,3,3,1
150.000000,1,1175,2319,26.000000,1,1,1,1
150.000000,1,511,2142,27.000000,1,3,3,1
150.000000,1,1668,1614,36.000000,1,3,3,0
150.000000,1,840,1888,40.000000,1,3,3,1
150.000000,1,814,1907,30.000000,1,2,2,1
150.000000,1,1428,1255,49.000000,1,3,3,0
150.000000,1,1268,2285,32.000000,0,1,-1,1
150.000000,1,904,775,49.000000,1,1,1,0
150.000000,1,1376,1977,31.000000,1,3,3,1
150.000000,1,1586,1022,32.000000,1,1,1,0
150.000000,1,377,1882,28.000000,1,1,1,1
150.000000,1,1468,2444,25.000000,1,1,1,1
150.000000,1,1483,1953,48.000000,1,3,3,1
150.000000,1,529,2679,37.000000,0,1,-1,1
150.000000,1,812,1338,56.000000,1,1,1,1
150.000000,1,954,2293,23.000000,1,3,3,1
150.000000,1,811,968,18.000000,1,1,1,1
150.000000,1,841,1554,25.000000,1,1,1,1
150.000000,1,1354,2289,26.000000,1,1,1,1
150.000000,1,836,1932,20.000000,1,1,1,1
150.000000,1,1265,2493,35.000000,1,1,1,1
150.000000,1,1234,750,30.000000,1,3,3,0
150.000000,1,529,2465,18.000000,1,1,1,1
150.000000,1,1224,414,25.000000,1,1,1,0
150.000000,1,584,2324,34.000000,1,1,1,1
150.000000,1,921,2052,25.000000,1,1,1,1
150.000000,1,371,2286,25.000000,1,1,1,1
150.000000,1,1462,1807,50.000000,1,3,3,1
150.000000,1,908,2245,28.000000,1,1,1,1
150.000000,1,876,2052,25.000000,1,1,1,1
150.000000,1,1276,2280,29.000000,1,1,1,1
150.000000,1,815,1836,44.000000,1,2,2,1
150.000000,1,1750,1153,28.000000,1,1,1,0
150.000000,1,896,2442,27.000000,1,1,1,1
150.000000,1,650,1172,29.000000,1,1,1,1
150.000000,1,604,2260,29.000000,1,2,2,1
150.000000,1,1820,1690,20.000000,1,1,1,0
150.000000,1,1421,1645,33.000000,1,1,1,1
150.000000,1,1268,1979,30.000000,1,3,3,1
150.000000,1,1313,1341,29.000000,1,1,1,1
150.000000,1,999,2272,34.000000,0,1,-1,1
150.000000,1,1242,1935,60.000000,0,1,-1,1
150.000000,1,424,2079,27.000000,1,1,1,1
150.000000,1,1066,1851,29.000000,0,1,-1,1
150.000000,1,1131,2542,30.000000,0,1,-1,1
150.000000,1,1152,2459,31.000000,0,1,-1,1
150.000000,1,526,2491,32.000000,0,1,-1,1
150.000000,1,581,1901,20.000000,1,1,1,1
150.000000,1,709,2341,29.000000,1,1,1,1
150.000000,1,870,1849,36.000000,0,1,-1,1
150.000000,1,894,1916,26.000000,1,3,3,1
150.000000,1,1528,2008,27.000000,1,1,1,1
150.000000,1,1281,725,32.000000,1,1,1,0
150.000000,1,553,2556,54.000000,0,1,-1,1
150.000000,1,390,2280,44.000000,0,1,-1,1
150.000000,1,680,2637,26.000000,1,1,1,1
150.000000,1,326,2369,31.000000,0,1,-1,1
150.000000,1,1394,1975,18.000000,1,1,1,1
150.000000,1,1302,1807,29.000000,1,1,1,1
150.000000,1,1328,2228,18.000000,1,1,1,1
150.000000,1,920,1470,29.000000,1,1,1,1
150.000000,1,626,1792,28.000000,1,1,1,1
150.000000,1,920,1391,31.000000,1,1,1,1
150.000000,1,634,2563,28.000000,0,1,-1,1
150.000000,1,1467,1311,26.000000,1,1,1,0
150.000000,1,1348,2448,58.000000,1,1,1,1
150.000000,1,763,2208,28.000000,1,1,1,1
150.000000,1,550,1824,49.000000,0,1,-1,1
150.000000,1,797,2203,30.000000,1,1,1,1
150.000000,1,396,1577,36.000000,1,1,1,1
150.000000,1,1504,2250,36.000000,1,2,2,1
150.000000,1,520,2540,18.000000,1,1,1,1
150.000000,1,1468,2436,52.000000,1,3,3,1
