numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,1201,868,60.000000,1,1,1,0
150.000000,1,336,1608,33.000000,1,1,1,1
105.000000,2,311,3936,63.000000,1,1,1,1
150.000000,1,544,2341,37.000000,1,3,3,1
150.000000,1,530,1472,31.000000,1,3,3,1
150.000000,1,693,721,25.000000,1,1,1,1
150.000000,1,263,1303,32.000000,1,3,3,1
150.000000,1,412,1117,41.000000,1,3,3,1
150.000000,1,728,1283,30.000000,1,1,1,1
150.000000,1,359,2572,29.000000,1,3,3,1
150.000000,1,384,1499,31.000000,1,1,1,1
130.000000,2,2773,774,38.000000,1,1,1,0
150.000000,1,1248,472,29.000000,1,3,3,0
150.000000,1,767,1919,29.000000,1,3,3,1
150.000000,1,1239,434,31.000000,1,1,1,0
150.000000,1,850,992,33.000000,1,1,1,1
150.000000,1,1012,1423,34.000000,1,1,1,1
150.000000,1,693,1276,35.000000,1,3,3,1
150.000000,1,120,2136,24.000000,1,1,1,1
150.000000,1,360,1403,53.000000,1,3,3,1
150.000000,1,710,1051,64.000000,1,1,1,1
150.000000,1,666,1248,82.000000,1,1,1,1
150.000000,1,944,1549,33.000000,1,2,2,1
150.000000,1,1085,819,24.000000,1,1,1,0
150.000000,1,664,1090,45.000000,1,1,1,1
150.000000,1,581,1106,31.000000,1,3,3,1
150.000000,1,705,1897,31.000000,1,2,2,1
150.000000,1,1126,2707,32.000000,1,2,2,1
150.000000,1,601,739,30.000000,1,1,1,1
150.000000,1,708,2204,24.000000,1,1,1,1
150.000000,1,318,2471,32.000000,1,1,1,1
150.000000,1,834,1083,24.000000,1,1,1,1
150.000000,1,568,1094,20.000000,1,1,1,1
150.000000,1,537,1951,28.000000,1,1,1,1
150.000000,1,602,1259,29.000000,1,1,1,1
150.000000,1,777,900,35.000000,1,1,1,1
150.000000,1,1056,716,48.000000,0,1,-1,0
150.000000,1,309,2024,77.000000,0,1,-1,1
150.000000,1,1133,767,29.000000,1,1,1,0
150.000000,1,751,1684,32.000000,1,1,1,1
150.000000,1,525,877,29.000000,1,1,1,1
150.000000,1,504,1587,25.000000,1,1,1,1
150.000000,1,506,2092,39.000000,1,1,1,1
150.000000,1,623,1200,33.000000,1,1,1,1
150.000000,1,368,1751,32.000000,1,1,1,1
150.000000,1,489,1927,31.000000,1,1,1,1
150.000000,1,560,2511,43.000000,1,1,1,1
150.000000,1,384,2185,48.000000,1,1,1,1
150.000000,1,1048,1014,33.000000,1,3,3,0
150.000000,1,1076,1170,45.000000,1,3,3,1
95.000000,2,2476,1000,48.000000,1,1,1,0
150.000000,1,797,2057,46.000000,1,1,1,1
150.000000,1,1446,688,51.000000,1,3,3,0
150.000000,1,1050,696,32.000000,1,1,1,0
80.000000,2,2733,976,33.000000,1,1,1,0
150.000000,1,380,1724,25.000000,1,1,1,1
150.000000,1,1304,1033,28.000000,1,1,1,0
150.000000,1,1263,1026,35.000000,1,3,3,0
150.000000,1,620,1345,29.000000,1,1,1,1
150.000000,1,936,2241,29.000000,1,1,1,1
150.000000,1,936,1856,25.000000,1,1,1,1
150.000000,1,293,1917,28.000000,1,1,1,1
150.000000,1,350,1763,42.000000,1,1,1,1
150.000000,1,755,881,28.000000,1,1,1,1
150.000000,1,528,2702,33.000000,1,1,1,1
150.000000,1,494,1416,79.000000,1,3,3,1
150.000000,1,1419,802,32.000000,1,1,1,0
150.000000,1,386,1374,39.000000,1,2,2,1
150.000000,1,616,2033,25.000000,1,1,1,1
150.000000,1,860,749,35.000000,1,1,1,0
150.000000,1,810,983,31.000000,1,2,2,1
150.000000,1,1393,490,30.000000,1,1,1,0
141.000000,2,450,3621,72.000000,1,3,3,1
150.000000,1,791,1510,49.000000,1,1,1,1
150.000000,1,615,1454,43.000000,1,3,3,1
150.000000,1,799,1587,53.000000,1,1,1,1
149.000000,2,2305,956,28.000000,1,1,1,0
150.000000,1,424,1057,20.000000,1,1,1,1
150.000000,1,388,1200,44.000000,1,1,1,1
150.000000,1,2621,976,31.000000,1,1,1,0
150.000000,1,1046,1913,31.000000,1,3,3,1
149.000000,2,3285,297,30.000000,1,1,1,0
150.000000,1,846,1385,28.000000,1,1,1,1
150.000000,1,1585,746,66.000000,1,3,3,0
148.000000,2,3734,242,34.000000,1,1,1,0
150.000000,1,527,1663,53.000000,1,3,3,1
150.000000,1,1280,1104,38.000000,1,2,2,0
130.000000,2,2985,503,33.000000,1,1,1,0
150.000000,1,480,2256,31.000000,1,1,1,1
150.000000,1,827,1402,34.000000,1,3,3,1
150.000000,1,765,1617,25.000000,1,1,1,1
150.000000,1,650,1994,30.000000,1,1,1,1
150.000000,1,498,1784,24.000000,1,1,1,1
150.000000,1,1103,943,35.000000,1,2,2,0
150.000000,1,481,1152,66.000000,1,1,1,1
150.000000,1,721,1085,14.000000,1,1,1,1
150.000000,1,1076,902,51.000000,1,1,1,0
150.000000,1,602,1315,29.000000,1,1,1,1
150.000000,1,720,2092,63.000000,0,1,-1,1
135.000000,2,2145,1836,30.000000,1,1,1,0
150.000000,1,1254,591,25.000000,1,1,1,0
103.000000,2,2551,1117,35.000000,1,1,1,0
150.000000,1,1304,487,54.000000,1,3,3,0
150.000000,1,510,889,30.000000,1,3,3,1
150.000000,1,492,1241,46.000000,1,3,3,1
136.000000,2,2571,516,25.000000,1,1,1,0
150.000000,1,874,1219,43.000000,1,3,3,1
150.000000,1,856,1408,44.000000,1,1,1,1
95.000000,2,2573,1181,59.000000,1,1,1,0
150.000000,1,1364,674,37.000000,1,1,1,0
150.000000,1,1285,1876,51.000000,1,3,3,1
150.000000,1,656,757,24.000000,1,1,1,1
150.000000,1,528,974,24.000000,1,1,1,1
150.000000,1,230,1504,68.000000,1,1,1,1
150.000000,1,464,2029,43.000000,1,3,3,1
97.000000,2,712,2826,22.000000,1,1,1,1
121.000000,2,2951,910,41.000000,1,1,1,0
112.000000,2,292,4020,29.000000,1,1,1,1
150.000000,1,588,2130,25.000000,1,1,1,1
150.000000,1,1557,1049,33.000000,1,3,3,0
150.000000,1,438,1785,43.000000,1,1,1,1
150.000000,1,490,1943,32.000000,1,1,1,1
150.000000,1,703,1227,28.000000,1,1,1,1
150.000000,1,894,713,30.000000,1,1,1,0
84.000000,2,2638,1161,32.000000,1,1,1,0
150.000000,1,1334,897,55.000000,1,1,1,0
150.000000,1,1022,1845,35.000000,1,1,1,1
150.000000,1,1089,1069,31.000000,1,3,3,0
150.000000,1,631,1442,50.000000,0,1,-1,1
150.000000,1,789,933,51.000000,1,2,2,1
150.000000,1,816,1232,35.000000,1,1,1,1
150.000000,1,527,412,56.000000,1,1,1,0
150.000000,1,466,1464,57.000000,1,1,1,1
150.000000,1,670,979,53.000000,1,1,1,1
150.000000,1,505,1522,60.000000,0,1,-1,1
150.000000,1,597,2124,34.000000,1,1,1,1
150.000000,1,419,1228,38.000000,1,1,1,1
150.000000,1,923,1058,25.000000,1,1,1,1
150.000000,1,560,1184,39.000000,1,1,1,1
150.000000,1,143,1383,48.000000,1,3,3,1
150.000000,1,264,1613,28.000000,1,1,1,1
150.000000,1,464,1954,49.000000,1,2,2,1
150.000000,1,1000,1006,28.000000,1,1,1,1
150.000000,1,822,1436,64.000000,1,1,1,1
111.000000,2,2925,801,33.000000,1,3,3,0
150.000000,1,731,1097,33.000000,1,2,2,1
150.000000,1,547,2125,34.000000,1,1,1,1
150.000000,1,716,1748,39.000000,1,2,2,1
150.000000,1,729,936,46.000000,1,1,1,1
150.000000,1,1216,1704,24.000000,1,1,1,1
150.000000,1,1314,443,24.000000,1,1,1,0
150.000000,1,572,1882,35.000000,1,3,3,1
150.000000,1,873,1136,29.000000,1,1,1,1
150.000000,1,1102,730,32.000000,1,1,1,0
150.000000,1,295,1337,40.000000,1,1,1,1
117.000000,2,2684,1118,28.000000,1,1,1,0
150.000000,1,147,2240,79.000000,1,1,1,1
150.000000,1,352,1452,25.000000,1,1,1,1
150.000000,1,215,1634,45.000000,1,2,2,1
150.000000,1,574,590,24.000000,1,1,1,1
150.000000,1,603,704,48.000000,1,1,1,1
150.000000,1,555,1567,56.000000,1,1,1,1
150.000000,1,556,1442,32.000000,1,2,2,1
150.000000,1,1082,628,33.000000,1,1,1,0
150.000000,1,862,1216,24.000000,1,1,1,1
150.000000,1,274,2051,31.000000,1,1,1,1
150.000000,1,627,769,29.000000,1,1,1,1
150.000000,1,564,1742,56.000000,0,1,-1,1
150.000000,1,872,1740,30.000000,1,3,3,1
150.000000,1,307,1747,35.000000,1,1,1,1
150.000000,1,437,2541,70.000000,1,1,1,1
150.000000,1,620,1102,34.000000,1,3,3,1
150.000000,1,725,824,42.000000,1,1,1,1
150.000000,1,356,1021,34.000000,1,2,2,1
82.000000,2,2985,819,34.000000,1,2,2,0
150.000000,1,487,1287,63.000000,1,2,2,1
150.000000,1,586,1858,24.000000,1,1,1,1
150.000000,1,927,1226,25.000000,1,1,1,1
150.000000,1,828,1461,31.000000,1,1,1,1
150.000000,1,312,1611,40.000000,1,1,1,1
150.000000,1,337,1408,43.000000,1,1,1,1
150.000000,1,791,579,24.000000,1,1,1,0
150.000000,1,955,1062,96.000000,1,1,1,1
150.000000,1,1025,826,32.000000,1,1,1,0
150.000000,1,655,1330,37.000000,1,1,1,1
137.000000,2,2596,891,33.000000,1,3,3,0
150.000000,1,1054,896,57.000000,1,1,1,0
150.000000,1,747,1301,50.000000,1,1,1,1
150.000000,1,659,793,40.000000,1,1,1,1
114.000000,2,2719,695,34.000000,1,2,2,0
150.000000,1,557,1257,44.000000,1,3,3,1
150.000000,1,414,2446,88.000000,1,2,2,1
150.000000,1,641,1137,46.000000,1,3,3,1
150.000000,1,468,1318,55.000000,1,1,1,1
110.000000,2,675,3479,31.000000,1,1,1,1
150.000000,1,796,881,24.000000,1,1,1,1
150.000000,1,474,1768,49.000000,1,3,3,1
150.000000,1,545,1239,32.000000,1,1,1,1
150.000000,1,351,1789,80.000000,1,1,1,1
150.000000,1,604,1194,38.000000,1,1,1,1
150.000000,1,320,1264,33.000000,1,1,1,1
150.000000,1,703,997,32.000000,1,3,3,1
114.000000,2,2906,1016,38.000000,1,2,2,0
150.000000,1,523,947,40.000000,1,1,1,1
150.000000,1,742,539,32.000000,1,1,1,0
150.000000,1,604,1111,28.000000,1,1,1,1
106.000000,2,2924,506,33.000000,1,3,3,0
86.000000,2,2526,824,33.000000,1,1,1,0
150.000000,1,1169,538,29.000000,1,1,1,0
150.000000,1,813,2149,24.000000,1,1,1,1
150.000000,1,773,636,56.000000,1,1,1,0
150.000000,1,579,987,20.000000,1,1,1,1
150.000000,1,590,1183,34.000000,1,2,2,1
150.000000,1,895,1221,81.000000,1,2,2,1
150.000000,1,997,2038,63.000000,1,3,3,1
150.000000,1,947,1463,31.000000,1,1,1,1
150.000000,1,1048,1410,24.000000,1,1,1,1
150.000000,1,675,1574,60.000000,1,3,3,1
150.000000,1,893,1302,49.000000,1,2,2,1
150.000000,1,877,1175,31.000000,1,1,1,1
150.000000,1,1162,1039,28.000000,1,1,1,0
150.000000,1,594,1216,28.000000,1,1,1,1
150.000000,1,955,1008,37.000000,1,1,1,1
137.000000,2,3275,513,30.000000,1,3,3,0
141.000000,2,603,3571,42.000000,1,2,2,1
150.000000,1,732,1755,33.000000,1,1,1,1
150.000000,1,591,1164,39.000000,1,1,1,1
150.000000,1,220,2020,33.000000,1,1,1,1
150.000000,1,664,1745,56.000000,1,1,1,1
150.000000,1,322,1997,38.000000,1,1,1,1
150.000000,1,562,2297,31.000000,1,3,3,1
150.000000,1,1017,1397,30.000000,1,3,3,1
116.000000,2,2496,1135,54.000000,1,1,1,0
150.000000,1,1243,293,49.000000,1,1,1,0
150.000000,1,977,1184,40.000000,1,1,1,1
150.000000,1,1538,886,33.000000,1,1,1,0
150.000000,1,953,946,38.000000,1,2,2,0
150.000000,1,868,2045,28.000000,1,1,1,1
150.000000,1,406,1083,36.000000,1,1,1,1
150.000000,1,737,1891,46.000000,1,1,1,1
150.000000,1,376,2273,33.000000,1,2,2,1
148.000000,2,2830,372,32.000000,1,1,1,0
150.000000,1,296,1944,30.000000,1,1,1,1
150.000000,1,325,1736,37.000000,1,1,1,1
150.000000,1,812,680,28.000000,1,1,1,0
150.000000,1,1124,1473,66.000000,1,3,3,1
150.000000,1,1036,1633,29.000000,1,1,1,1
150.000000,1,728,1912,59.000000,1,3,3,1
150.000000,1,493,986,89.000000,1,1,1,1
150.000000,1,713,604,49.000000,1,1,1,0
150.000000,1,1098,2481,29.000000,1,1,1,1
150.000000,1,544,1035,34.000000,1,1,1,1
150.000000,1,690,1793,64.000000,1,1,1,1
150.000000,1,839,966,24.000000,1,1,1,1
150.000000,1,823,738,28.000000,1,1,1,0
150.000000,1,1247,1322,49.000000,1,1,1,1
127.000000,2,2589,750,25.000000,1,1,1,0
150.000000,1,592,2090,24.000000,1,1,1,1
150.000000,1,360,1043,28.000000,1,1,1,1
120.000000,2,573,3743,45.000000,1,1,1,1
94.000000,2,2936,913,20.000000,1,1,1,0
150.000000,1,605,2043,44.000000,1,3,3,1
150.000000,1,403,1258,28.000000,1,1,1,1
150.000000,1,898,967,55.000000,1,1,1,1
150.000000,1,362,1820,45.000000,1,1,1,1
150.000000,1,1510,354,33.000000,1,1,1,0
150.000000,1,416,1926,33.000000,1,1,1,1
150.000000,1,702,1183,68.000000,1,1,1,1
150.000000,1,628,1584,54.000000,1,2,2,1
150.000000,1,730,1471,32.000000,1,1,1,1
123.000000,2,3066,1127,59.000000,1,1,1,0
150.000000,1,1020,1712,24.000000,1,1,1,1
150.000000,1,747,1270,54.000000,1,3,3,1
150.000000,1,799,939,33.000000,1,1,1,1
150.000000,1,556,885,29.000000,1,1,1,1
150.000000,1,351,1139,36.000000,1,1,1,1
143.000000,2,2646,305,32.000000,1,3,3,0
150.000000,1,1103,2026,59.000000,1,1,1,1
150.000000,1,320,1226,24.000000,1,1,1,1
93.000000,2,292,4066,62.000000,0,1,-1,1
150.000000,1,1181,767,31.000000,1,3,3,0
150.000000,1,705,2134,33.000000,1,1,1,1
150.000000,1,631,1182,74.000000,1,1,1,1
150.000000,1,505,2026,53.000000,0,1,-1,1
150.000000,1,828,1697,30.000000,1,1,1,1
150.000000,1,1065,1165,31.000000,1,3,3,1
123.000000,2,716,3611,62.000000,1,1,1,1
150.000000,1,1332,2077,24.000000,1,1,1,1
150.000000,1,777,658,29.000000,1,1,1,0
150.000000,1,715,1950,42.000000,0,1,-1,1
150.000000,1,569,1631,33.000000,1,1,1,1
150.000000,1,788,722,31.000000,1,1,1,0
150.000000,1,894,1667,34.000000,1,1,1,1
150.000000,1,796,989,28.000000,1,1,1,1
150.000000,1,997,632,28.000000,1,1,1,0
150.000000,1,831,954,41.000000,1,1,1,1
148.000000,2,2485,998,35.000000,1,1,1,0
150.000000,1,705,1549,56.000000,1,3,3,1
150.000000,1,661,1138,30.000000,1,3,3,1
150.000000,1,478,1819,37.000000,1,1,1,1
150.000000,1,742,1247,52.000000,1,3,3,1
150.000000,1,1084,1856,29.000000,1,1,1,1
150.000000,1,1083,694,40.000000,1,1,1,0
150.000000,1,1684,1872,24.000000,1,1,1,1
150.000000,1,569,2095,37.000000,1,1,1,1
150.000000,1,722,1463,37.000000,1,1,1,1
150.000000,1,530,948,31.000000,1,1,1,1
150.000000,1,142,2232,78.000000,0,1,-1,1
148.000000,2,3458,358,35.000000,1,1,1,0
150.000000,1,434,2185,53.000000,1,3,3,1
150.000000,1,553,1872,30.000000,1,2,2,1
150.000000,1,874,829,29.000000,1,1,1,0
150.000000,1,324,2086,24.000000,1,1,1,1
150.000000,1,312,2211,40.000000,1,1,1,1
150.000000,1,712,2248,39.000000,1,1,1,1
150.000000,1,843,546,32.000000,1,1,1,0
150.000000,1,791,761,52.000000,1,1,1,0
150.000000,1,876,376,45.000000,1,1,1,0
150.000000,1,528,1351,29.000000,1,3,3,1
150.000000,1,629,1246,40.000000,1,1,1,1
150.000000,1,792,1010,33.000000,1,3,3,1
150.000000,1,279,2282,62.000000,0,1,-1,1
150.000000,1,2042,61,29.000000,1,1,1,0
150.000000,1,796,1350,48.000000,1,3,3,1
150.000000,1,442,1363,48.000000,0,1,-1,1
150.000000,1,680,1287,53.000000,1,1,1,1
139.000000,2,535,3580,20.000000,1,1,1,1
150.000000,1,816,923,30.000000,1,1,1,1
150.000000,1,202,1024,44.000000,1,1,1,1
150.000000,1,374,1979,54.000000,0,1,-1,1
141.000000,2,771,2801,31.000000,1,1,1,1
150.000000,1,1493,848,56.000000,1,2,2,0
150.000000,1,996,2035,24.000000,1,1,1,1
150.000000,1,951,2060,32.000000,1,1,1,1
150.000000,1,736,2276,32.000000,1,2,2,1
150.000000,1,2001,708,56.000000,1,1,1,0
150.000000,1,1046,284,39.000000,1,3,3,0
150.000000,1,633,1581,24.000000,1,1,1,1
150.000000,1,688,1894,32.000000,1,1,1,1
146.000000,2,2690,888,20.000000,1,1,1,0
150.000000,1,457,1628,40.000000,1,1,1,1
150.000000,1,920,1238,43.000000,1,3,3,1
85.000000,2,2713,1134,27.000000,1,1,1,0
150.000000,1,1407,568,45.000000,1,1,1,0
150.000000,1,671,1625,25.000000,1,1,1,1
150.000000,1,661,2245,37.000000,1,3,3,1
150.000000,1,1169,1735,49.000000,1,1,1,1
150.000000,1,973,2017,92.000000,1,3,3,1
150.000000,1,729,1042,32.000000,1,1,1,1
150.000000,1,413,1030,33.000000,1,1,1,1
150.000000,1,245,1302,43.000000,1,3,3,1
150.000000,1,514,912,31.000000,1,3,3,1
150.000000,1,823,2111,31.000000,1,1,1,1
150.000000,1,1208,472,31.000000,1,3,3,0
150.000000,1,1025,1059,31.000000,1,3,3,1
150.000000,1,324,1982,20.000000,1,1,1,1
133.000000,2,2946,461,32.000000,1,3,3,0
150.000000,1,443,2436,28.000000,1,1,1,1
143.000000,2,2846,439,30.000000,1,3,3,0
150.000000,1,874,697,42.000000,1,1,1,0
150.000000,1,573,1057,56.000000,1,2,2,1
150.000000,1,1215,859,31.000000,1,1,1,0
150.000000,1,705,1575,30.000000,1,1,1,1
150.000000,1,942,524,35.000000,1,1,1,0
150.000000,1,651,1509,34.000000,1,1,1,1
150.000000,1,607,975,56.000000,1,1,1,1
150.000000,1,565,1409,45.000000,1,3,3,1
150.000000,1,88,1474,78.000000,1,1,1,1
150.000000,1,712,1049,32.000000,1,2,2,1
149.000000,2,322,3075,40.000000,1,1,1,1
150.000000,1,400,1180,32.000000,1,1,1,1
150.000000,1,422,1934,31.000000,1,2,2,1
150.000000,1,301,1322,66.000000,1,3,3,1
150.000000,1,443,1714,32.000000,1,3,3,1
150.000000,1,508,1129,32.000000,1,3,3,1
150.000000,1,260,1069,75.000000,1,1,1,1
150.000000,1,688,2332,24.000000,1,1,1,1
150.000000,1,318,1027,37.000000,1,1,1,1
150.000000,1,778,1430,29.000000,1,1,1,1
150.000000,1,563,1654,38.000000,1,1,1,1
150.000000,1,928,1061,50.000000,1,1,1,1
150.000000,1,174,1689,37.000000,1,1,1,1
150.000000,1,332,840,30.000000,1,1,1,1
150.000000,1,806,722,29.000000,1,3,3,0
150.000000,1,362,2055,72.000000,0,1,-1,1
150.000000,1,676,601,38.000000,1,1,1,0
150.000000,1,404,1769,30.000000,1,1,1,1
150.000000,1,912,334,29.000000,1,1,1,0
150.000000,1,1227,566,30.000000,1,1,1,0
150.000000,1,954,1139,25.000000,1,1,1,1
150.000000,1,782,847,28.000000,1,1,1,1
150.000000,1,604,1408,25.000000,1,1,1,1
150.000000,1,435,709,49.000000,1,1,1,1
150.000000,1,895,1228,33.000000,1,3,3,1
150.000000,1,1170,857,32.000000,1,3,3,0
150.000000,1,1346,512,30.000000,1,1,1,0
150.000000,1,798,1472,37.000000,1,3,3,1
150.000000,1,521,1174,44.000000,1,1,1,1
150.000000,1,703,813,31.000000,1,1,1,1
150.000000,1,904,904,44.000000,1,2,2,1
150.000000,1,492,1994,58.000000,0,1,-1,1
150.000000,1,922,674,33.000000,1,2,2,0
150.000000,1,538,1840,24.000000,1,1,1,1
150.000000,1,764,1014,44.000000,1,1,1,1
150.000000,1,626,1605,34.000000,1,2,2,1
150.000000,1,304,1336,30.000000,1,3,3,1
150.000000,1,657,682,39.000000,1,1,1,1
150.000000,1,1225,1611,31.000000,1,1,1,1
150.000000,1,703,866,55.000000,1,1,1,1
150.000000,1,677,1748,30.000000,1,1,1,1
150.000000,1,1001,1617,31.000000,1,1,1,1
150.000000,1,1308,916,42.000000,0,1,-1,0
150.000000,1,1048,1636,66.000000,1,2,2,1
147.000000,2,2691,1239,35.000000,1,1,1,0
150.000000,1,808,758,58.000000,1,1,1,0
150.000000,1,785,983,45.000000,1,1,1,1
150.000000,1,1145,713,39.000000,1,3,3,0
150.000000,1,746,649,25.000000,1,1,1,0
150.000000,1,643,1588,28.000000,1,1,1,1
150.000000,1,1167,896,38.000000,1,1,1,0
150.000000,1,661,2059,30.000000,1,3,3,1
150.000000,1,972,1021,47.000000,1,1,1,1
150.000000,1,871,836,39.000000,1,1,1,0
97.000000,2,2827,1052,20.000000,1,1,1,0
150.000000,1,825,1936,61.000000,1,2,2,1
113.000000,2,628,3744,60.000000,1,3,3,1
150.000000,1,1642,824,40.000000,1,1,1,0
150.000000,1,636,1095,33.000000,1,3,3,1
150.000000,1,586,1372,32.000000,1,1,1,1
150.000000,1,764,1169,53.000000,1,1,1,1
84.000000,2,462,3604,30.000000,1,3,3,1
150.000000,1,1151,233,32.000000,1,3,3,0
150.000000,1,785,1274,48.000000,0,1,-1,1
150.000000,1,561,1435,30.000000,1,1,1,1
150.000000,1,927,1518,44.000000,1,1,1,1
150.000000,1,499,1433,24.000000,1,1,1,1
150.000000,1,408,1790,39.000000,1,1,1,1
150.000000,1,771,1812,20.000000,1,1,1,1
