numberOfTurns,winType,player_0,player_1,unitLossTurn,unitLostPlayer,unitLostType,combinedStat,winner
150.000000,1,1268,2664,27.000000,0,1,-1,1
150.000000,1,1268,2652,18.000000,1,1,1,1
150.000000,1,1164,2625,28.000000,1,1,1,1
150.000000,1,1147,2668,26.000000,0,1,-1,1
150.000000,1,1270,1646,26.000000,1,3,3,1
150.000000,1,1268,2660,30.000000,0,1,-1,1
150.000000,1,1088,1881,27.000000,1,2,2,1
150.000000,1,1277,2461,27.000000,0,1,-1,1
150.000000,1,1144,2677,26.000000,0,1,-1,1
150.000000,1,1068,2686,30.000000,0,1,-1,1
150.000000,1,1268,2652,12.000000,1,1,1,1
150.000000,1,1268,2138,24.000000,1,1,1,1
150.000000,1,1268,2528,25.000000,0,1,-1,1
150.000000,1,1068,2883,27.000000,0,1,-1,1
150.000000,1,1268,2668,29.000000,1,1,1,1
150.000000,1,1112,2667,28.000000,0,1,-1,1
150.000000,1,1268,2658,30.000000,0,1,-1,1
150.000000,1,1136,2684,40.000000,0,1,-1,1
150.000000,1,1092,2648,28.000000,1,1,1,1
150.000000,1,1068,2719,37.000000,1,1,1,1
150.000000,1,1268,2664,28.000000,0,1,-1,1
150.000000,1,1088,2653,27.000000,1,2,2,1
150.000000,1,1268,2674,25.000000,1,1,1,1
150.000000,1,1268,2488,26.000000,0,1,-1,1
150.000000,1,1068,2868,31.000000,0,1,-1,1
150.000000,1,1068,2697,26.000000,0,1,-1,1
150.000000,1,1068,2656,27.000000,1,1,1,1
150.000000,1,1268,2690,29.000000,0,1,-1,1
150.000000,1,1146,2654,17.000000,1,1,1,1
150.000000,1,1068,2685,12.000000,1,1,1,1
150.000000,1,1136,2677,27.000000,0,1,-1,1
150.000000,1,1120,2659,29.000000,0,1,-1,1
150.000000,1,1268,2656,26.000000,0,1,-1,1
150.000000,1,1148,2653,14.000000,1,1,1,1
150.000000,1,1144,2700,28.000000,0,1,-1,1
150.000000,1,1068,2684,29.000000,0,1,-1,1
150.000000,1,1154,2643,29.000000,1,1,1,1
150.000000,1,1104,2661,25.000000,1,1,1,1
150.000000,1,1110,2452,40.000000,0,1,-1,1
150.000000,1,1113,2672,43.000000,1,1,1,1
150.000000,1,1128,2654,30.000000,1,3,3,1
150.000000,1,1112,2651,28.000000,0,1,-1,1
150.000000,1,1068,2109,13.000000,1,1,1,1
150.000000,1,1068,2852,31.000000,0,1,-1,1
150.000000,1,1068,2672,31.000000,1,3,3,1
150.000000,1,1102,2657,29.000000,1,3,3,1
150.000000,1,1136,2648,26.000000,1,1,1,1
150.000000,1,1068,2679,31.000000,0,1,-1,1
150.000000,1,1268,2660,27.000000,0,1,-1,1
150.000000,1,1120,2660,31.000000,1,1,1,1
150.000000,1,1140,2669,28.000000,0,1,-1,1
150.000000,1,1088,2691,28.000000,0,1,-1,1
150.000000,1,1068,2672,49.000000,0,1,-1,1
150.000000,1,1162,2647,35.000000,0,1,-1,1
150.000000,1,1152,2662,31.000000,0,1,-1,1
150.000000,1,1144,2651,27.000000,0,1,-1,1
101.000000,2,3293,1526,26.000000,1,3,3,0
150.000000,1,1268,2667,37.000000,0,1,-1,1
150.000000,1,1068,2747,12.000000,1,1,1,1
150.000000,1,1068,2682,31.000000,0,1,-1,1
150.000000,1,1104,2647,28.000000,1,1,1,1
150.000000,1,1268,2669,28.000000,1,1,1,1
150.000000,1,1068,2068,17.000000,1,1,1,1
150.000000,1,1068,2700,12.000000,1,1,1,1
105.000000,2,3185,1534,32.000000,1,1,1,0
150.000000,1,1108,2676,12.000000,1,1,1,1
150.000000,1,1268,2658,26.000000,1,1,1,1
150.000000,1,1268,2662,28.000000,0,1,-1,1
150.000000,1,1144,2664,26.000000,0,1,-1,1
150.000000,1,1268,2664,31.000000,0,1,-1,1
103.000000,2,3295,1511,27.000000,1,2,2,0
150.000000,1,1132,2651,28.000000,0,1,-1,1
104.000000,2,3223,1441,53.000000,1,3,3,0
150.000000,1,1128,1721,27.000000,1,3,3,1
150.000000,1,1268,2664,28.000000,0,1,-1,1
150.000000,1,1268,2521,31.000000,0,1,-1,1
150.000000,1,1068,2713,40.000000,0,1,-1,1
150.000000,1,1112,2660,29.000000,0,1,-1,1
150.000000,1,1128,2668,26.000000,0,1,-1,1
150.000000,1,1152,2665,27.000000,0,1,-1,1
150.000000,1,1268,2652,28.000000,0,1,-1,1
150.000000,1,1268,2652,26.000000,1,3,3,1
150.000000,1,1207,1452,28.000000,1,2,2,1
150.000000,1,1128,2666,37.000000,1,2,2,1
120.000000,2,3148,1521,28.000000,1,3,3,0
150.000000,1,1268,2676,17.000000,1,1,1,1
150.000000,1,1152,2668,29.000000,1,1,1,1
150.000000,1,1128,2546,18.000000,1,1,1,1
150.000000,1,1088,2636,45.000000,0,1,-1,1
150.000000,1,1072,2648,28.000000,1,1,1,1
150.000000,1,1129,1656,32.000000,1,3,3,1
150.000000,1,1268,2655,29.000000,0,1,-1,1
150.000000,1,1268,2650,27.000000,0,1,-1,1
150.000000,1,1104,2645,26.000000,1,3,3,1
150.000000,1,1069,2642,18.000000,1,1,1,1
150.000000,1,1268,2668,24.000000,0,1,-1,1
150.000000,1,1160,2660,23.000000,0,1,-1,1
150.000000,1,1120,2676,26.000000,1,1,1,1
150.000000,1,1120,2653,26.000000,1,3,3,1
150.000000,1,1172,1472,12.000000,1,1,1,1
150.000000,1,1268,2668,28.000000,1,1,1,1
150.000000,1,1268,2651,29.000000,1,1,1,1
150.000000,1,1068,2685,38.000000,1,1,1,1
150.000000,1,1268,2638,27.000000,1,3,3,1
150.000000,1,1068,2664,18.000000,1,1,1,1
150.000000,1,1268,2650,25.000000,1,1,1,1
150.000000,1,1268,2673,41.000000,0,1,-1,1
150.000000,1,1126,2645,42.000000,0,1,-1,1
150.000000,1,1144,2648,31.000000,1,2,2,1
150.000000,1,1068,2868,30.000000,0,1,-1,1
150.000000,1,1268,2679,28.000000,0,1,-1,1
150.000000,1,1144,2678,35.000000,0,1,-1,1
150.000000,1,1104,2657,28.000000,0,1,-1,1
150.000000,1,1068,2651,24.000000,1,1,1,1
150.000000,1,1163,2653,26.000000,1,3,3,1
150.000000,1,1268,2679,47.000000,0,1,-1,1
150.000000,1,1625,1505,45.000000,1,1,1,0
150.000000,1,1160,2662,50.000000,1,2,2,1
150.000000,1,1068,2726,26.000000,1,3,3,1
150.000000,1,1112,2543,28.000000,0,1,-1,1
104.000000,2,3334,1458,17.000000,1,1,1,0
150.000000,1,1268,2652,17.000000,1,1,1,1
150.000000,1,1068,2721,43.000000,0,1,-1,1
150.000000,1,1108,2122,13.000000,1,1,1,1
150.000000,1,1136,2653,49.000000,1,3,3,1
86.000000,2,3107,1514,47.000000,1,2,2,0
150.000000,1,1152,2446,27.000000,1,1,1,1
150.000000,1,1268,2454,18.000000,1,1,1,1
150.000000,1,1374,1529,25.000000,1,3,3,1
150.000000,1,1268,2654,28.000000,1,1,1,1
150.000000,1,1268,2632,45.000000,1,2,2,1
150.000000,1,1068,2868,46.000000,1,3,3,1
150.000000,1,1268,2660,35.000000,0,1,-1,1
150.000000,1,1268,1815,29.000000,1,1,1,1
150.000000,1,1268,2099,26.000000,1,3,3,1
150.000000,1,1068,2723,27.000000,0,1,-1,1
150.000000,1,1268,2672,28.000000,1,3,3,1
150.000000,1,1068,2711,26.000000,0,1,-1,1
150.000000,1,1144,2539,46.000000,1,2,2,1
150.000000,1,1325,1655,26.000000,1,3,3,1
150.000000,1,1068,2669,25.000000,0,1,-1,1
150.000000,1,1068,1884,26.000000,1,1,1,1
150.000000,1,1268,2671,29.000000,1,1,1,1
150.000000,1,1132,2665,28.000000,1,1,1,1
150.000000,1,1533,1523,59.000000,1,3,3,0
150.000000,1,1088,2668,32.000000,1,2,2,1
150.000000,1,1068,2539,26.000000,0,1,-1,1
150.000000,1,1104,2680,27.000000,0,1,-1,1
150.000000,1,1268,2057,31.000000,1,1,1,1
150.000000,1,1068,2868,25.000000,0,1,-1,1
150.000000,1,1068,2664,45.000000,0,1,-1,1
99.000000,2,3204,1333,45.000000,1,1,1,0
150.000000,1,1068,2696,31.000000,0,1,-1,1
150.000000,1,1268,2647,32.000000,0,1,-1,1
150.000000,1,1268,2658,12.000000,1,1,1,1
150.000000,1,1268,2667,31.000000,1,1,1,1
150.000000,1,1068,2722,29.000000,0,1,-1,1
150.000000,1,1088,2660,25.000000,0,1,-1,1
150.000000,1,1268,2650,30.000000,0,1,-1,1
150.000000,1,1268,2676,31.000000,0,1,-1,1
150.000000,1,1152,2670,30.000000,0,1,-1,1
150.000000,1,1112,2668,27.000000,0,1,-1,1
150.000000,1,1084,1864,27.000000,1,1,1,1
150.000000,1,1268,2649,24.000000,0,1,-1,1
