numberOfTurns,winType,player_1,player_2,groupLossTurn,groupLostPlayer,groupLostUnitType,combinedStat,winner
79.000000,2,3153,1201,17.000000,1,1,1,0
85.000000,2,2578,1272,24.000000,1,1,1,0
88.000000,2,2538,1326,25.000000,0,1,-1,0
89.000000,2,2488,1312,18.000000,1,1,1,0
82.000000,2,2678,1328,32.000000,1,2,2,0
95.000000,2,2568,1296,32.000000,0,1,-1,0
90.000000,2,2488,1428,25.000000,0,1,-1,0
86.000000,2,2515,1180,49.000000,1,1,1,0
87.000000,2,3120,1304,31.000000,0,1,-1,0
85.000000,2,2512,1359,13.000000,1,1,1,0
81.000000,2,2302,1144,23.000000,1,1,1,0
94.000000,2,3136,1654,31.000000,0,1,-1,0
86.000000,2,2440,1437,17.000000,1,1,1,0
74.000000,2,2669,1314,34.000000,1,2,2,0
86.000000,2,2628,1247,24.000000,1,1,1,0
85.000000,2,3172,1342,12.000000,1,1,1,0
88.000000,2,2632,1242,29.000000,0,1,-1,0
88.000000,2,2555,1662,27.000000,1,1,1,0
90.000000,2,2544,1335,27.000000,0,1,-1,0
88.000000,2,2498,1249,32.000000,0,1,-1,0
85.000000,2,2396,1334,12.000000,1,1,1,0
93.000000,2,2552,1290,28.000000,0,1,-1,0
88.000000,2,2502,1242,25.000000,0,1,-1,0
89.000000,2,2348,1549,26.000000,1,1,1,0
80.000000,2,2360,1067,26.000000,1,3,3,0
88.000000,2,2265,1294,35.000000,0,1,-1,0
85.000000,2,2558,1117,33.000000,0,1,-1,0
89.000000,2,2396,1194,32.000000,0,1,-1,0
85.000000,2,3320,1304,26.000000,0,1,-1,0
150.000000,1,952,1196,29.000000,1,1,1,1
90.000000,2,2500,1303,29.000000,0,1,-1,0
91.000000,2,2460,1674,27.000000,0,1,-1,0
91.000000,2,2548,1120,28.000000,0,1,-1,0
150.000000,1,931,2133,32.000000,1,3,3,1
89.000000,2,2655,1529,29.000000,0,1,-1,0
97.000000,2,2240,1583,27.000000,0,1,-1,0
77.000000,2,2512,1200,26.000000,1,3,3,0
86.000000,2,2432,1737,30.000000,0,1,-1,0
79.000000,2,2592,1126,17.000000,1,1,1,0
77.000000,2,3166,1159,46.000000,1,1,1,0
76.000000,2,2111,1337,34.000000,1,3,3,0
98.000000,2,2509,1317,29.000000,1,1,1,0
86.000000,2,2396,1493,30.000000,1,3,3,0
75.000000,2,2548,938,26.000000,1,3,3,0
93.000000,2,3094,1090,29.000000,0,1,-1,0
86.000000,2,2545,1316,29.000000,0,1,-1,0
78.000000,2,2448,1062,32.000000,1,2,2,0
84.000000,2,2760,1232,31.000000,1,3,3,0
86.000000,2,2504,1567,27.000000,0,1,-1,0
74.000000,2,2520,1288,26.000000,1,2,2,0
86.000000,2,2156,1516,32.000000,1,2,2,0
88.000000,2,2180,1556,26.000000,0,1,-1,0
85.000000,2,2598,1505,26.000000,0,1,-1,0
90.000000,2,3320,1363,32.000000,0,1,-1,0
150.000000,1,1454,1168,26.000000,1,3,3,0
88.000000,2,3118,1081,28.000000,1,3,3,0
93.000000,2,3072,1497,32.000000,0,1,-1,0
86.000000,2,2212,1095,12.000000,1,1,1,0
86.000000,2,2400,1354,28.000000,0,1,-1,0
82.000000,2,2509,1062,39.000000,1,1,1,0
88.000000,2,2408,1263,28.000000,0,1,-1,0
87.000000,2,2296,1468,28.000000,0,1,-1,0
150.000000,1,1372,1072,18.000000,1,3,3,0
83.000000,2,2560,1628,26.000000,0,1,-1,0
82.000000,2,3169,1338,31.000000,1,2,2,0
150.000000,1,980,2228,33.000000,0,1,-1,1
91.000000,2,2360,1195,27.000000,0,1,-1,0
85.000000,2,2264,1390,12.000000,1,1,1,0
73.000000,2,2720,1476,25.000000,1,1,1,0
87.000000,2,2756,1173,26.000000,0,1,-1,0
87.000000,2,2552,1232,35.000000,1,2,2,0
86.000000,2,3268,1413,12.000000,1,1,1,0
75.000000,2,2638,1322,31.000000,1,1,1,0
78.000000,2,2498,1362,27.000000,1,3,3,0
104.000000,2,2168,1560,30.000000,0,1,-1,0
85.000000,2,2530,1486,23.000000,0,1,-1,0
83.000000,2,3396,1151,51.000000,1,1,1,0
91.000000,2,2458,1267,28.000000,0,1,-1,0
85.000000,2,2424,1586,30.000000,0,1,-1,0
85.000000,2,2328,1441,24.000000,0,1,-1,0
82.000000,2,2440,1353,12.000000,1,1,1,0
72.000000,2,2704,1267,26.000000,1,3,3,0
75.000000,2,2627,1212,26.000000,1,3,3,0
150.000000,1,1445,957,39.000000,0,1,-1,0
78.000000,2,3479,782,26.000000,1,1,1,0
85.000000,2,2356,1544,28.000000,1,3,3,0
86.000000,2,2483,1332,26.000000,1,3,3,0
88.000000,2,2456,1425,25.000000,0,1,-1,0
95.000000,2,2460,1528,24.000000,0,1,-1,0
90.000000,2,2440,1333,26.000000,1,3,3,0
88.000000,2,2318,1326,26.000000,0,1,-1,0
150.000000,1,917,1130,39.000000,0,1,-1,1
77.000000,2,2421,1172,26.000000,1,1,1,0
81.000000,2,2552,1275,53.000000,0,1,-1,0
82.000000,2,3268,1553,30.000000,1,2,2,0
88.000000,2,2460,1398,35.000000,0,1,-1,0
86.000000,2,2500,1532,35.000000,1,2,2,0
89.000000,2,2500,1529,29.000000,0,1,-1,0
150.000000,1,1012,1287,39.000000,0,1,-1,1
88.000000,2,2632,912,25.000000,1,1,1,0
150.000000,1,1552,2088,30.000000,1,3,3,1
85.000000,2,2447,1305,33.000000,0,1,-1,0
83.000000,2,2618,1375,26.000000,1,2,2,0
82.000000,2,2636,1270,26.000000,1,3,3,0
87.000000,2,2412,1571,27.000000,0,1,-1,0
150.000000,1,1156,1472,37.000000,1,1,1,1
81.000000,2,2364,1274,30.000000,1,1,1,0
150.000000,1,1471,1122,36.000000,0,1,-1,0
82.000000,2,2540,1016,26.000000,1,1,1,0
88.000000,2,3068,1224,33.000000,0,1,-1,0
85.000000,2,2496,1705,27.000000,0,1,-1,0
80.000000,2,2484,1386,24.000000,1,1,1,0
79.000000,2,3153,1471,36.000000,1,3,3,0
90.000000,2,2800,1317,24.000000,0,1,-1,0
85.000000,2,3124,927,24.000000,1,1,1,0
92.000000,2,2316,1410,27.000000,0,1,-1,0
85.000000,2,2584,1207,30.000000,0,1,-1,0
91.000000,2,2556,1315,32.000000,0,1,-1,0
85.000000,2,2307,1769,27.000000,1,1,1,0
84.000000,2,2537,1544,26.000000,1,1,1,0
85.000000,2,2120,1410,29.000000,0,1,-1,0
95.000000,2,2464,949,29.000000,0,1,-1,0
80.000000,2,3317,1142,17.000000,1,1,1,0
80.000000,2,3153,1295,28.000000,1,1,1,0
87.000000,2,2564,1410,18.000000,1,1,1,0
90.000000,2,2332,1684,27.000000,0,1,-1,0
95.000000,2,2692,1313,27.000000,0,1,-1,0
90.000000,2,2096,1703,25.000000,0,1,-1,0
91.000000,2,2491,1668,26.000000,0,1,-1,0
150.000000,1,1754,2020,35.000000,0,1,-1,1
86.000000,2,2540,1440,26.000000,0,1,-1,0
83.000000,2,2228,1162,23.000000,1,1,1,0
150.000000,1,1668,2238,26.000000,1,1,1,1
82.000000,2,2668,1062,41.000000,1,3,3,0
91.000000,2,2532,1260,28.000000,1,1,1,0
89.000000,2,2588,1342,29.000000,0,1,-1,0
84.000000,2,2760,1354,30.000000,1,3,3,0
88.000000,2,2594,1538,30.000000,0,1,-1,0
91.000000,2,2068,1232,32.000000,0,1,-1,0
87.000000,2,2472,1534,27.000000,0,1,-1,0
90.000000,2,2524,1281,27.000000,0,1,-1,0
81.000000,2,2422,1473,30.000000,1,2,2,0
89.000000,2,2444,1499,26.000000,0,1,-1,0
75.000000,2,3175,1105,35.000000,1,1,1,0
97.000000,2,2440,1733,29.000000,0,1,-1,0
90.000000,2,2661,1329,27.000000,0,1,-1,0
87.000000,2,2534,1189,30.000000,0,1,-1,0
150.000000,1,1328,2289,36.000000,0,1,-1,1
96.000000,2,2510,1237,30.000000,0,1,-1,0
87.000000,2,2476,1572,30.000000,0,1,-1,0
92.000000,2,2592,1505,25.000000,0,1,-1,0
89.000000,2,2480,1550,31.000000,0,1,-1,0
85.000000,2,2424,1351,29.000000,1,1,1,0
98.000000,2,2068,1862,25.000000,0,1,-1,0
75.000000,2,2873,913,27.000000,1,1,1,0
92.000000,2,2488,1608,12.000000,1,1,1,0
78.000000,2,2585,1315,28.000000,1,3,3,0
89.000000,2,3156,1412,28.000000,0,1,-1,0
89.000000,2,2498,1487,30.000000,1,1,1,0
79.000000,2,2811,1286,30.000000,1,3,3,0
94.000000,2,2408,1346,28.000000,1,1,1,0
77.000000,2,2839,1271,49.000000,1,1,1,0
76.000000,2,2624,989,17.000000,1,1,1,0
150.000000,1,1682,1149,28.000000,1,1,1,0
77.000000,2,2657,1080,24.000000,1,1,1,0
75.000000,2,3100,1108,24.000000,1,1,1,0
91.000000,2,2476,1523,28.000000,0,1,-1,0
150.000000,1,733,1988,33.000000,1,1,1,1
88.000000,2,2404,1394,32.000000,0,1,-1,0
88.000000,2,2493,1136,30.000000,0,1,-1,0
76.000000,2,2591,1302,25.000000,1,1,1,0
85.000000,2,2396,1543,25.000000,0,1,-1,0
76.000000,2,2494,1337,25.000000,1,1,1,0
80.000000,2,3182,1261,27.000000,1,3,3,0
97.000000,2,3154,1262,27.000000,0,1,-1,0
94.000000,2,2528,940,31.000000,0,1,-1,0
89.000000,2,2508,1669,32.000000,0,1,-1,0
89.000000,2,2548,1562,27.000000,0,1,-1,0
74.000000,2,2430,1530,25.000000,1,1,1,0
89.000000,2,2520,1621,30.000000,1,1,1,0
87.000000,2,2516,1270,27.000000,0,1,-1,0
150.000000,1,724,2252,17.000000,1,1,1,1
87.000000,2,2472,1579,30.000000,0,1,-1,0
92.000000,2,2395,1523,28.000000,0,1,-1,0
88.000000,2,2531,1326,38.000000,1,1,1,0
89.000000,2,2272,1324,27.000000,0,1,-1,0
76.000000,2,2451,1328,50.000000,1,2,2,0
87.000000,2,2464,1492,26.000000,1,1,1,0
80.000000,2,2618,988,28.000000,1,3,3,0
91.000000,2,3088,1300,29.000000,0,1,-1,0
84.000000,2,2532,1090,26.000000,1,1,1,0
75.000000,2,2754,1422,24.000000,1,1,1,0
150.000000,1,1419,1576,26.000000,1,1,1,1
75.000000,2,2686,1084,29.000000,1,3,3,0
85.000000,2,3120,936,26.000000,0,1,-1,0
76.000000,2,2659,1341,35.000000,1,3,3,0
88.000000,2,2506,924,12.000000,1,1,1,0
87.000000,2,2616,1057,30.000000,0,1,-1,0
101.000000,2,2139,1474,27.000000,0,1,-1,0
92.000000,2,2406,1503,25.000000,0,1,-1,0
89.000000,2,2234,1358,29.000000,0,1,-1,0
85.000000,2,2642,1140,32.000000,0,1,-1,0
150.000000,1,679,1304,15.000000,1,1,1,1
90.000000,2,2735,811,18.000000,1,1,1,0
90.000000,2,2576,1374,42.000000,0,1,-1,0
82.000000,2,3212,952,24.000000,1,1,1,0
150.000000,1,1556,2255,28.000000,0,1,-1,1
150.000000,1,805,2240,35.000000,0,1,-1,1
85.000000,2,2624,1111,17.000000,1,1,1,0
150.000000,1,1150,1335,33.000000,1,3,3,1
90.000000,2,2627,1280,27.000000,1,1,1,0
150.000000,1,751,2097,33.000000,1,1,1,1
150.000000,1,517,2261,29.000000,0,1,-1,1
93.000000,2,2536,1572,24.000000,0,1,-1,0
94.000000,2,2488,1268,24.000000,0,1,-1,0
93.000000,2,2303,1168,31.000000,0,1,-1,0
82.000000,2,2364,1593,12.000000,1,1,1,0
95.000000,2,2596,1275,29.000000,0,1,-1,0
85.000000,2,2544,1399,17.000000,1,1,1,0
93.000000,2,2291,1113,28.000000,1,1,1,0
86.000000,2,2392,1280,34.000000,0,1,-1,0
150.000000,1,741,1348,33.000000,1,1,1,1
95.000000,2,2500,1659,27.000000,0,1,-1,0
150.000000,1,1203,1432,28.000000,1,1,1,1
90.000000,2,3120,1485,27.000000,0,1,-1,0
82.000000,2,3068,1591,25.000000,1,1,1,0
150.000000,1,1868,1396,16.000000,1,1,1,0
86.000000,2,2684,1059,31.000000,1,3,3,0
76.000000,2,2396,1468,27.000000,1,2,2,0
90.000000,2,2100,1519,28.000000,0,1,-1,0
88.000000,2,2408,1281,30.000000,1,2,2,0
94.000000,2,2224,1242,24.000000,0,1,-1,0
87.000000,2,2540,1372,30.000000,1,1,1,0
82.000000,2,3141,1308,27.000000,1,1,1,0
86.000000,2,2302,1264,12.000000,1,1,1,0
82.000000,2,2604,1340,27.000000,1,1,1,0
98.000000,2,2500,1555,24.000000,0,1,-1,0
87.000000,2,2364,1030,29.000000,0,1,-1,0
74.000000,2,2758,1336,31.000000,1,1,1,0
74.000000,2,3467,1120,18.000000,1,1,1,0
94.000000,2,2552,1278,25.000000,1,1,1,0
77.000000,2,2770,1470,26.000000,1,1,1,0
75.000000,2,2545,1131,49.000000,1,3,3,0
88.000000,2,2760,1056,29.000000,1,2,2,0
90.000000,2,2152,1450,26.000000,0,1,-1,0
86.000000,2,2612,1072,28.000000,1,3,3,0
89.000000,2,2440,1879,30.000000,0,1,-1,0
86.000000,2,2288,1490,24.000000,1,1,1,0
150.000000,1,918,1165,32.000000,0,1,-1,1
80.000000,2,2560,1221,36.000000,1,2,2,0
94.000000,2,2720,1327,28.000000,1,1,1,0
88.000000,2,3268,1533,26.000000,0,1,-1,0
85.000000,2,2144,1509,25.000000,0,1,-1,0
95.000000,2,3268,1178,14.000000,1,1,1,0
86.000000,2,2452,1126,19.000000,1,1,1,0
89.000000,2,2578,1300,25.000000,0,1,-1,0
150.000000,1,1152,2229,35.000000,0,1,-1,1
82.000000,2,2328,1523,30.000000,1,1,1,0
82.000000,2,2596,1060,17.000000,1,1,1,0
84.000000,2,2576,1151,36.000000,0,1,-1,0
87.000000,2,2560,1418,29.000000,0,1,-1,0
75.000000,2,2649,1150,30.000000,1,3,3,0
82.000000,2,3184,1081,29.000000,1,1,1,0
97.000000,2,2208,1723,29.000000,0,1,-1,0
85.000000,2,2528,1712,26.000000,0,1,-1,0
150.000000,1,1526,1317,36.000000,0,1,-1,0
85.000000,2,2412,1182,13.000000,1,1,1,0
77.000000,2,2862,1268,53.000000,1,1,1,0
90.000000,2,3181,1255,12.000000,1,1,1,0
93.000000,2,2645,1212,28.000000,1,3,3,0
80.000000,2,2656,1252,12.000000,1,1,1,0
76.000000,2,2595,1115,28.000000,1,3,3,0
150.000000,1,1552,2244,25.000000,1,1,1,1
150.000000,1,1523,1579,30.000000,1,1,1,1
85.000000,2,2513,1353,29.000000,0,1,-1,0
77.000000,2,2501,1354,30.000000,1,2,2,0
74.000000,2,2741,1358,28.000000,1,1,1,0
75.000000,2,3137,1375,47.000000,1,2,2,0
88.000000,2,2672,872,24.000000,1,1,1,0
150.000000,1,868,2150,31.000000,1,2,2,1
85.000000,2,3138,1206,27.000000,0,1,-1,0
84.000000,2,2567,1052,26.000000,1,1,1,0
91.000000,2,2456,1770,26.000000,0,1,-1,0
82.000000,2,2648,1154,26.000000,1,1,1,0
82.000000,2,2560,1183,13.000000,1,1,1,0
91.000000,2,2400,1364,25.000000,0,1,-1,0
85.000000,2,2096,1254,31.000000,0,1,-1,0
88.000000,2,2221,1387,25.000000,1,1,1,0
74.000000,2,2557,1367,50.000000,1,1,1,0
89.000000,2,2244,1452,30.000000,0,1,-1,0
150.000000,1,983,2233,34.000000,0,1,-1,1
79.000000,2,2759,1087,46.000000,1,1,1,0
91.000000,2,2291,1522,27.000000,0,1,-1,0
87.000000,2,2552,1373,26.000000,0,1,-1,0
78.000000,2,3281,1669,30.000000,1,1,1,0
103.000000,2,2072,1526,26.000000,0,1,-1,0
98.000000,2,3068,1540,25.000000,0,1,-1,0
86.000000,2,3068,1884,25.000000,0,1,-1,0
90.000000,2,2466,1356,26.000000,1,3,3,0
94.000000,2,3068,1879,25.000000,0,1,-1,0
89.000000,2,2791,1304,31.000000,0,1,-1,0
78.000000,2,2538,1471,28.000000,1,1,1,0
76.000000,2,2088,1494,28.000000,1,3,3,0
85.000000,2,2544,1568,12.000000,1,1,1,0
93.000000,2,2464,1765,27.000000,0,1,-1,0
150.000000,1,1456,2053,39.000000,0,1,-1,1
80.000000,2,2399,1027,32.000000,1,1,1,0
91.000000,2,2222,1325,26.000000,1,1,1,0
91.000000,2,2560,1522,25.000000,0,1,-1,0
150.000000,1,1860,1460,27.000000,1,1,1,0
85.000000,2,2432,1548,29.000000,0,1,-1,0
96.000000,2,2688,1689,24.000000,0,1,-1,0
86.000000,2,2731,1336,26.000000,1,1,1,0
89.000000,2,3126,1318,28.000000,1,1,1,0
85.000000,2,2273,1407,26.000000,1,1,1,0
86.000000,2,2428,1148,32.000000,0,1,-1,0
87.000000,2,2544,1548,32.000000,1,2,2,0
150.000000,1,744,2460,27.000000,1,1,1,1
76.000000,2,2571,1468,26.000000,1,1,1,0
102.000000,2,2220,1651,27.000000,0,1,-1,0
150.000000,1,826,2250,31.000000,1,3,3,1
86.000000,2,2421,1381,29.000000,0,1,-1,0
150.000000,1,1336,2280,12.000000,1,1,1,1
78.000000,2,2327,1549,27.000000,1,1,1,0
87.000000,2,2500,1532,27.000000,0,1,-1,0
90.000000,2,2538,1284,26.000000,0,1,-1,0
150.000000,1,1231,2180,36.000000,1,2,2,1
88.000000,2,2606,1467,31.000000,0,1,-1,0
81.000000,2,2548,1088,29.000000,1,1,1,0
85.000000,2,2544,1294,33.000000,0,1,-1,0
81.000000,2,2384,1667,50.000000,1,1,1,0
89.000000,2,2495,1332,31.000000,0,1,-1,0
93.000000,2,2268,1391,27.000000,0,1,-1,0
95.000000,2,2152,1454,28.000000,0,1,-1,0
85.000000,2,2320,1648,24.000000,0,1,-1,0
89.000000,2,2572,1376,17.000000,1,1,1,0
86.000000,2,2524,1126,26.000000,0,1,-1,0
82.000000,2,2516,1672,50.000000,1,3,3,0
85.000000,2,2484,1468,29.000000,0,1,-1,0
94.000000,2,2660,790,34.000000,0,1,-1,0
87.000000,2,2512,1448,27.000000,0,1,-1,0
150.000000,1,880,2239,33.000000,1,1,1,1
85.000000,2,2432,1332,18.000000,1,3,3,0
73.000000,2,2348,1506,26.000000,1,3,3,0
94.000000,2,2442,1585,29.000000,1,1,1,0
80.000000,2,2757,1336,24.000000,1,1,1,0
85.000000,2,2403,1341,31.000000,0,1,-1,0
86.000000,2,2448,1534,29.000000,0,1,-1,0
92.000000,2,2548,1554,26.000000,0,1,-1,0
87.000000,2,2516,1096,12.000000,1,1,1,0
91.000000,2,2236,1869,26.000000,0,1,-1,0
85.000000,2,2523,1671,30.000000,1,1,1,0
87.000000,2,2432,1552,27.000000,0,1,-1,0
85.000000,2,3076,1380,29.000000,1,1,1,0
80.000000,2,2656,1112,48.000000,1,3,3,0
87.000000,2,2384,1753,28.000000,0,1,-1,0
95.000000,2,2140,1342,28.000000,0,1,-1,0
87.000000,2,2112,1576,27.000000,0,1,-1,0
92.000000,2,2360,1549,27.000000,0,1,-1,0
87.000000,2,2790,1055,17.000000,1,1,1,0
94.000000,2,2114,1261,29.000000,0,1,-1,0
77.000000,2,2511,1381,24.000000,1,1,1,0
77.000000,2,2511,976,26.000000,1,1,1,0
88.000000,2,2573,1284,46.000000,0,1,-1,0
150.000000,1,808,2445,27.000000,1,3,3,1
87.000000,2,3132,1541,27.000000,0,1,-1,0
150.000000,1,1430,1593,28.000000,1,3,3,1
76.000000,2,2805,1471,51.000000,1,1,1,0
89.000000,2,2098,1661,29.000000,0,1,-1,0
86.000000,2,2472,1016,27.000000,1,1,1,0
85.000000,2,2604,1327,27.000000,0,1,-1,0
85.000000,2,2418,1259,29.000000,0,1,-1,0
91.000000,2,2395,1484,28.000000,0,1,-1,0
84.000000,2,3136,1542,26.000000,1,1,1,0
91.000000,2,2620,1308,27.000000,0,1,-1,0
94.000000,2,3147,1665,30.000000,0,1,-1,0
91.000000,2,2498,1635,25.000000,0,1,-1,0
150.000000,1,580,2299,28.000000,0,1,-1,1
99.000000,2,2488,1376,27.000000,0,1,-1,0
91.000000,2,2656,1563,27.000000,1,1,1,0
85.000000,2,2368,1561,30.000000,0,1,-1,0
150.000000,1,692,2245,29.000000,1,2,2,1
80.000000,2,2472,1460,50.000000,1,1,1,0
89.000000,2,2553,1127,31.000000,0,1,-1,0
84.000000,2,3139,1322,28.000000,1,1,1,0
78.000000,2,2661,1003,25.000000,1,1,1,0
83.000000,2,2524,1308,47.000000,1,1,1,0
88.000000,2,2128,1512,26.000000,0,1,-1,0
84.000000,2,3187,1199,14.000000,1,1,1,0
150.000000,1,800,2259,33.000000,1,1,1,1
93.000000,2,2536,1432,28.000000,0,1,-1,0
150.000000,1,815,1185,16.000000,1,1,1,1
90.000000,2,2514,1139,17.000000,1,1,1,0
85.000000,2,2428,1434,25.000000,0,1,-1,0
80.000000,2,2640,1119,26.000000,1,3,3,0
150.000000,1,1268,1147,29.000000,1,1,1,0
81.000000,2,2403,1303,31.000000,1,3,3,0
95.000000,2,2364,1031,31.000000,0,1,-1,0
85.000000,2,2526,1183,12.000000,1,1,1,0
90.000000,2,2400,1654,17.000000,1,1,1,0
91.000000,2,2428,1491,27.000000,0,1,-1,0
91.000000,2,2496,1749,24.000000,0,1,-1,0
85.000000,2,2208,1347,25.000000,1,3,3,0
81.000000,2,3071,1413,51.000000,1,1,1,0
75.000000,2,2661,1521,28.000000,1,3,3,0
77.000000,2,2563,1316,24.000000,1,1,1,0
82.000000,2,2604,1478,26.000000,1,3,3,0
87.000000,2,2672,1259,27.000000,1,3,3,0
150.000000,1,1348,2261,28.000000,1,1,1,1
85.000000,2,2688,1564,30.000000,1,1,1,0
89.000000,2,2783,1148,32.000000,0,1,-1,0
84.000000,2,2541,1499,57.000000,0,1,-1,0
150.000000,1,1421,1353,41.000000,0,1,-1,0
150.000000,1,926,2238,18.000000,1,1,1,1
97.000000,2,2235,1748,26.000000,0,1,-1,0
87.000000,2,3144,1242,17.000000,1,1,1,0
91.000000,2,2456,1539,28.000000,0,1,-1,0
98.000000,2,2484,1271,32.000000,1,1,1,0
88.000000,2,2560,1332,26.000000,0,1,-1,0
85.000000,2,2315,1468,25.000000,1,1,1,0
82.000000,2,2528,1448,29.000000,1,3,3,0
77.000000,2,2492,1367,11.000000,1,1,1,0
93.000000,2,2564,1476,26.000000,0,1,-1,0
99.000000,2,2154,1384,30.000000,0,1,-1,0
90.000000,2,2500,1328,25.000000,0,1,-1,0
76.000000,2,2620,1264,48.000000,1,2,2,0
89.000000,2,2538,1503,31.000000,0,1,-1,0
89.000000,2,3120,1671,33.000000,1,1,1,0
150.000000,1,1400,1358,39.000000,0,1,-1,0
88.000000,2,2708,1465,27.000000,0,1,-1,0
89.000000,2,2460,1266,27.000000,0,1,-1,0
87.000000,2,2380,1456,27.000000,1,1,1,0
89.000000,2,2068,1750,27.000000,0,1,-1,0
74.000000,2,2769,906,32.000000,1,1,1,0
92.000000,2,2584,1144,28.000000,0,1,-1,0
150.000000,1,443,1446,28.000000,1,1,1,1
91.000000,2,2468,1672,18.000000,1,3,3,0
150.000000,1,1477,2249,13.000000,1,1,1,1
98.000000,2,2175,1307,26.000000,0,1,-1,0
80.000000,2,2636,1357,35.000000,1,3,3,0
86.000000,2,2596,1252,32.000000,1,1,1,0
78.000000,2,2507,1244,37.000000,1,1,1,0
150.000000,1,1416,1204,25.000000,1,3,3,0
84.000000,2,2344,1112,28.000000,1,1,1,0
91.000000,2,2536,1396,24.000000,0,1,-1,0
80.000000,2,2531,1190,12.000000,1,1,1,0
87.000000,2,3068,1757,24.000000,0,1,-1,0
76.000000,2,3205,1188,30.000000,1,3,3,0
91.000000,2,3210,1271,33.000000,1,1,1,0
88.000000,2,2544,1551,28.000000,0,1,-1,0
87.000000,2,2472,1605,26.000000,0,1,-1,0
80.000000,2,2565,1327,30.000000,1,1,1,0
85.000000,2,3121,1659,24.000000,1,1,1,0
89.000000,2,2536,1492,26.000000,0,1,-1,0
93.000000,2,3120,1503,31.000000,0,1,-1,0
97.000000,2,3068,1691,30.000000,0,1,-1,0
83.000000,2,2425,1362,25.000000,1,3,3,0
93.000000,2,2556,1131,34.000000,1,2,2,0
150.000000,1,1551,2088,27.000000,1,1,1,1
88.000000,2,2580,1134,28.000000,0,1,-1,0
85.000000,2,2912,1476,17.000000,1,1,1,0
100.000000,2,2528,1102,32.000000,0,1,-1,0
150.000000,1,1413,1295,28.000000,1,1,1,0
90.000000,2,3096,1220,31.000000,1,2,2,0
78.000000,2,2470,1244,28.000000,1,2,2,0
89.000000,2,2510,1425,25.000000,0,1,-1,0
96.000000,2,2755,1447,12.000000,1,1,1,0
94.000000,2,2409,1305,25.000000,0,1,-1,0
85.000000,2,2542,924,18.000000,1,3,3,0
90.000000,2,3136,1550,30.000000,1,2,2,0
91.000000,2,2584,1360,26.000000,0,1,-1,0
91.000000,2,2492,1504,24.000000,0,1,-1,0
76.000000,2,2787,1120,16.000000,1,1,1,0
90.000000,2,2504,1128,27.000000,0,1,-1,0
150.000000,1,1915,1140,33.000000,1,1,1,0
150.000000,1,1404,1248,32.000000,1,1,1,0
76.000000,2,3180,1335,17.000000,1,1,1,0
87.000000,2,2548,1302,26.000000,1,3,3,0
78.000000,2,3162,1519,13.000000,1,1,1,0
80.000000,2,2356,1089,27.000000,1,1,1,0
86.000000,2,3473,1066,24.000000,1,1,1,0
150.000000,1,976,2238,35.000000,0,1,-1,1
87.000000,2,3136,1529,29.000000,0,1,-1,0
95.000000,2,2280,1252,26.000000,0,1,-1,0
84.000000,2,2283,1347,27.000000,1,3,3,0
86.000000,2,2416,1318,28.000000,1,1,1,0
74.000000,2,2156,985,33.000000,1,1,1,0
150.000000,1,1556,2028,28.000000,1,1,1,1
77.000000,2,2499,1292,30.000000,1,1,1,0
94.000000,2,2220,1625,29.000000,0,1,-1,0
79.000000,2,2362,1468,27.000000,1,1,1,0
150.000000,1,1339,2327,30.000000,1,3,3,1
77.000000,2,3075,1492,18.000000,1,1,1,0
87.000000,2,2442,1630,36.000000,0,1,-1,0
87.000000,2,3070,1680,28.000000,0,1,-1,0
150.000000,1,918,1333,31.000000,1,1,1,1
76.000000,2,3191,1474,29.000000,1,2,2,0
76.000000,2,2532,878,12.000000,1,1,1,0
150.000000,1,97,2397,29.000000,1,2,2,1
82.000000,2,2396,1109,31.000000,1,2,2,0
85.000000,2,2440,1451,27.000000,0,1,-1,0
150.000000,1,694,1132,30.000000,1,2,2,1
74.000000,2,2359,1136,17.000000,1,1,1,0
84.000000,2,2300,1016,16.000000,1,1,1,0
88.000000,2,2632,1177,26.000000,1,2,2,0
93.000000,2,2518,1365,29.000000,1,1,1,0
93.000000,2,2280,1449,31.000000,0,1,-1,0
150.000000,1,1052,2044,29.000000,1,1,1,1
92.000000,2,3268,1268,12.000000,1,1,1,0
87.000000,2,2508,1564,27.000000,1,3,3,0
87.000000,2,2702,1312,18.000000,1,1,1,0
89.000000,2,3288,1466,33.000000,0,1,-1,0
88.000000,2,3380,1268,28.000000,0,1,-1,0
80.000000,2,3074,1402,27.000000,1,1,1,0
83.000000,2,3336,879,19.000000,1,1,1,0
85.000000,2,2264,1549,26.000000,1,1,1,0
77.000000,2,2560,1592,24.000000,1,1,1,0
97.000000,2,2552,1729,28.000000,0,1,-1,0
76.000000,2,2170,1245,54.000000,0,1,-1,0
89.000000,2,2294,1502,28.000000,0,1,-1,0
150.000000,1,1005,1362,18.000000,1,1,1,1
85.000000,2,2416,1436,29.000000,0,1,-1,0
150.000000,1,1283,1432,17.000000,1,1,1,1
88.000000,2,2492,1521,25.000000,0,1,-1,0
94.000000,2,2294,1879,30.000000,0,1,-1,0
88.000000,2,2358,1013,25.000000,0,1,-1,0
85.000000,2,2112,1441,28.000000,0,1,-1,0
85.000000,2,2660,1072,32.000000,0,1,-1,0
150.000000,1,996,2258,36.000000,0,1,-1,1
